industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,312225,10000,322225,03/20/2023,2022
Q03,Leadership PACs,36400,203805,240205,03/20/2023,2022
W06,Retired,238333,0,238333,03/20/2023,2022
F07,Securities & Investment,216055,0,216055,03/20/2023,2022
Q02,Democratic/Liberal,135621,73900,209521,03/20/2023,2022
W03,Civil Servants/Public Officials,116396,0,116396,03/20/2023,2022
N05,Business Services,114804,0,114804,03/20/2023,2022
P01,Building Trade Unions,5400,103750,109150,03/20/2023,2022
Q08,Women's Issues,78673,30000,108673,03/20/2023,2022
F10,Real Estate,106730,0,106730,03/20/2023,2022
