industry_code,industry_name,indivs,pacs,total,last_updated,cycle
A01,Crop Production & Basic Processing,84800,59500,144300,03/20/2023,2022
F10,Real Estate,45550,24500,70050,03/20/2023,2022
A07,Agricultural Services/Products,7800,61000,68800,03/20/2023,2022
A06,Livestock,49800,17500,67300,03/20/2023,2022
W06,Retired,54550,0,54550,03/20/2023,2022
Q03,Leadership PACs,0,54000,54000,03/20/2023,2022
E12,Renewable Energy,16600,24500,41100,03/20/2023,2022
E01,Oil & Gas,22300,17500,39800,03/20/2023,2022
F03,Commercial Banks,24750,14500,39250,03/20/2023,2022
C01,General Contractors,31900,3500,35400,03/20/2023,2022
