industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,205137,0,205137,03/20/2023,2022
N01,Food & Beverage,64020,28900,92920,03/20/2023,2022
F10,Real Estate,58800,12500,71300,03/20/2023,2022
K02,Lobbyists,55150,0,55150,03/20/2023,2022
K01,Lawyers/Law Firms,48550,1500,50050,03/20/2023,2022
Q03,Leadership PACs,0,50000,50000,03/20/2023,2022
F09,Insurance,4500,34500,39000,03/20/2023,2022
F07,Securities & Investment,34200,0,34200,03/20/2023,2022
C01,General Contractors,30000,1000,31000,03/20/2023,2022
M02,Automotive,8500,16000,24500,03/20/2023,2022
