industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,44700,30250,74950,03/20/2023,2022
F10,Real Estate,43550,19500,63050,03/20/2023,2022
H01,Health Professionals,48518,4000,52518,03/20/2023,2022
P04,Public Sector Unions,700,39000,39700,03/20/2023,2022
K02,Lobbyists,39200,0,39200,03/20/2023,2022
H03,Health Services/HMOs,12125,26000,38125,03/20/2023,2022
F07,Securities & Investment,35150,1000,36150,03/20/2023,2022
P03,Transportation Unions,0,36000,36000,03/20/2023,2022
P01,Building Trade Unions,0,36000,36000,03/20/2023,2022
P02,Industrial Unions,0,32500,32500,03/20/2023,2022
