industry_code,industry_name,indivs,pacs,total,last_updated,cycle
P03,Transportation Unions,0,46000,46000,03/20/2023,2022
P04,Public Sector Unions,0,44000,44000,03/20/2023,2022
P01,Building Trade Unions,0,39500,39500,03/20/2023,2022
W06,Retired,34132,0,34132,03/20/2023,2022
K01,Lawyers/Law Firms,21600,6750,28350,03/20/2023,2022
P02,Industrial Unions,0,25000,25000,03/20/2023,2022
F10,Real Estate,11725,13000,24725,03/20/2023,2022
M01,Air Transport,500,22500,23000,03/20/2023,2022
M04,Railroads,0,23000,23000,03/20/2023,2022
Q03,Leadership PACs,0,17500,17500,03/20/2023,2022
