industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,976813,73500,1050313,03/20/2023,2022
W06,Retired,957310,0,957310,03/20/2023,2022
E01,Oil & Gas,331218,206583,537801,03/20/2023,2022
Q03,Leadership PACs,0,462933,462933,03/20/2023,2022
K01,Lawyers/Law Firms,248208,175000,423208,03/20/2023,2022
E08,Electric Utilities,85675,304750,390425,03/20/2023,2022
F10,Real Estate,276700,57000,333700,03/20/2023,2022
H01,Health Professionals,71045,253500,324545,03/20/2023,2022
K02,Lobbyists,295534,2000,297534,03/20/2023,2022
F09,Insurance,64288,150200,214488,03/20/2023,2022
