industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,6532620,0,6532620,03/20/2023,2022
F07,Securities & Investment,2020500,89500,2110000,03/20/2023,2022
F10,Real Estate,1120670,65250,1185920,03/20/2023,2022
K01,Lawyers/Law Firms,687125,121600,808725,03/20/2023,2022
H01,Health Professionals,427619,259050,686669,03/20/2023,2022
F09,Insurance,369610,273100,642710,03/20/2023,2022
Q03,Leadership PACs,8500,568000,576500,03/20/2023,2022
Q01,Republican/Conservative,408235,61150,469385,03/20/2023,2022
E01,Oil & Gas,275271,123700,398971,03/20/2023,2022
N15,Misc Manufacturing & Distributing,267400,76500,343900,03/20/2023,2022
