industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,361250,0,361250,03/20/2023,2022
F07,Securities & Investment,107800,0,107800,03/20/2023,2022
Q02,Democratic/Liberal,86939,12500,99439,03/20/2023,2022
F10,Real Estate,64660,11500,76160,03/20/2023,2022
K01,Lawyers/Law Firms,59365,15500,74865,03/20/2023,2022
P03,Transportation Unions,0,63500,63500,03/20/2023,2022
A01,Crop Production & Basic Processing,15600,44800,60400,03/20/2023,2022
P04,Public Sector Unions,0,57000,57000,03/20/2023,2022
M01,Air Transport,1000,47000,48000,03/20/2023,2022
E08,Electric Utilities,3900,42388,46288,03/20/2023,2022
