industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,209385,64000,273385,03/20/2023,2022
Q10,Misc Issues,265700,7125,272825,03/20/2023,2022
F09,Insurance,47774,196500,244274,03/20/2023,2022
Q03,Leadership PACs,0,238450,238450,03/20/2023,2022
F10,Real Estate,139196,76500,215696,03/20/2023,2022
W06,Retired,115638,0,115638,03/20/2023,2022
Q01,Republican/Conservative,36978,67250,104228,03/20/2023,2022
P03,Transportation Unions,0,97000,97000,03/20/2023,2022
P04,Public Sector Unions,0,92500,92500,03/20/2023,2022
P01,Building Trade Unions,0,76000,76000,03/20/2023,2022
