industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1392506,0,1392506,03/20/2023,2022
K01,Lawyers/Law Firms,497410,51000,548410,03/20/2023,2022
Q02,Democratic/Liberal,540514,4943,545457,03/20/2023,2022
Q03,Leadership PACs,15701,463544,479245,03/20/2023,2022
F07,Securities & Investment,381398,11000,392398,03/20/2023,2022
W04,Education,365294,0,365294,03/20/2023,2022
H01,Health Professionals,217812,120000,337812,03/20/2023,2022
F10,Real Estate,261071,42499,303570,03/20/2023,2022
K02,Lobbyists,266784,0,266784,03/20/2023,2022
B02,TV/Movies/Music,242677,10000,252677,03/20/2023,2022
