industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,839322,0,839322,03/20/2023,2022
Q01,Republican/Conservative,637266,26250,663516,03/20/2023,2022
F07,Securities & Investment,129448,17500,146948,03/20/2023,2022
F10,Real Estate,106129,40000,146129,03/20/2023,2022
Q03,Leadership PACs,0,88000,88000,03/20/2023,2022
F09,Insurance,19996,67000,86996,03/20/2023,2022
H01,Health Professionals,47028,9500,56528,03/20/2023,2022
E01,Oil & Gas,26230,28500,54730,03/20/2023,2022
F03,Commercial Banks,14668,31500,46168,03/20/2023,2022
K01,Lawyers/Law Firms,43128,2500,45628,03/20/2023,2022
