industry_code,industry_name,indivs,pacs,total,last_updated,cycle
N02,"Beer, Wine & Liquor",291754,39000,330754,03/20/2023,2022
H01,Health Professionals,16588,143500,160088,03/20/2023,2022
F09,Insurance,9428,135000,144428,03/20/2023,2022
W06,Retired,101399,0,101399,03/20/2023,2022
F10,Real Estate,17952,79000,96952,03/20/2023,2022
F07,Securities & Investment,25031,70000,95031,03/20/2023,2022
E08,Electric Utilities,0,85499,85499,03/20/2023,2022
K01,Lawyers/Law Firms,23513,45000,68513,03/20/2023,2022
H04,Pharmaceuticals/Health Products,6022,43500,49522,03/20/2023,2022
P04,Public Sector Unions,150,47500,47650,03/20/2023,2022
