industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,2775398,331000,3106398,03/20/2023,2022
W06,Retired,2582038,0,2582038,03/20/2023,2022
K01,Lawyers/Law Firms,1764087,115250,1879337,03/20/2023,2022
Q02,Democratic/Liberal,1728407,48579,1776986,03/20/2023,2022
F10,Real Estate,1257600,150400,1408000,03/20/2023,2022
Q08,Women's Issues,798958,57522,856480,03/20/2023,2022
W04,Education,775296,4500,779796,03/20/2023,2022
H01,Health Professionals,606741,150500,757241,03/20/2023,2022
F09,Insurance,262753,447950,710703,03/20/2023,2022
K02,Lobbyists,638652,3500,642152,03/20/2023,2022
