industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,431880,0,431880,03/20/2023,2022
N07,Casinos/Gambling,217263,5000,222263,03/20/2023,2022
K01,Lawyers/Law Firms,186702,17750,204452,03/20/2023,2022
Q03,Leadership PACs,2000,188349,190349,03/20/2023,2022
F07,Securities & Investment,100595,0,100595,03/20/2023,2022
Q02,Democratic/Liberal,52797,41500,94297,03/20/2023,2022
Q16,Candidate Committees,3000,69500,72500,03/20/2023,2022
F10,Real Estate,57958,6000,63958,03/20/2023,2022
N05,Business Services,59203,0,59203,03/20/2023,2022
K02,Lobbyists,58103,0,58103,03/20/2023,2022
