industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,750489,143500,893989,03/20/2023,2022
F07,Securities & Investment,685970,104500,790470,03/20/2023,2022
F10,Real Estate,321374,59000,380374,03/20/2023,2022
H04,Pharmaceuticals/Health Products,104105,265850,369955,03/20/2023,2022
Q03,Leadership PACs,5000,300100,305100,03/20/2023,2022
W06,Retired,299132,0,299132,03/20/2023,2022
B12,Electronics Mfg & Equip,83186,133400,216586,03/20/2023,2022
B02,TV/Movies/Music,121033,90500,211533,03/20/2023,2022
K02,Lobbyists,202180,9000,211180,03/20/2023,2022
F09,Insurance,34287,128300,162587,03/20/2023,2022
