industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,128118,0,128118,03/20/2023,2022
Q03,Leadership PACs,0,123674,123674,03/20/2023,2022
F07,Securities & Investment,114740,0,114740,03/20/2023,2022
F10,Real Estate,85210,5000,90210,03/20/2023,2022
Q01,Republican/Conservative,16186,21000,37186,03/20/2023,2022
Q16,Candidate Committees,0,23500,23500,03/20/2023,2022
W02,Non-Profit Institutions,16500,1000,17500,03/20/2023,2022
K01,Lawyers/Law Firms,14649,0,14649,03/20/2023,2022
C05,Building Materials & Equipment,13850,0,13850,03/20/2023,2022
F09,Insurance,7000,6000,13000,03/20/2023,2022
