industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,157201,0,157201,03/20/2023,2022
W04,Education,93847,0,93847,03/20/2023,2022
K01,Lawyers/Law Firms,66714,8000,74714,03/20/2023,2022
F07,Securities & Investment,56376,0,56376,03/20/2023,2022
N05,Business Services,54158,0,54158,03/20/2023,2022
F10,Real Estate,44343,5000,49343,03/20/2023,2022
Q03,Leadership PACs,0,46000,46000,03/20/2023,2022
P04,Public Sector Unions,2276,41500,43776,03/20/2023,2022
H01,Health Professionals,43752,0,43752,03/20/2023,2022
Q09,Human Rights,29150,11012,40162,03/20/2023,2022
