industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,3663388,0,3663388,03/20/2023,2022
F07,Securities & Investment,656209,0,656209,03/20/2023,2022
Q01,Republican/Conservative,529006,59700,588706,03/20/2023,2022
F10,Real Estate,546617,11000,557617,03/20/2023,2022
Q03,Leadership PACs,0,401200,401200,03/20/2023,2022
K01,Lawyers/Law Firms,341138,1500,342638,03/20/2023,2022
E01,Oil & Gas,222914,60500,283414,03/20/2023,2022
H01,Health Professionals,258836,5000,263836,03/20/2023,2022
N15,Misc Manufacturing & Distributing,182775,8000,190775,03/20/2023,2022
K02,Lobbyists,180084,7500,187584,03/20/2023,2022
