industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,6484316,0,6484316,03/20/2023,2022
W04,Education,3246008,1750,3247758,03/20/2023,2022
K01,Lawyers/Law Firms,3013175,174362,3187537,03/20/2023,2022
Q02,Democratic/Liberal,2724412,56224,2780636,03/20/2023,2022
F07,Securities & Investment,2254333,201846,2456179,03/20/2023,2022
H01,Health Professionals,1662464,39000,1701464,03/20/2023,2022
F10,Real Estate,1297865,85000,1382865,03/20/2023,2022
N05,Business Services,991209,17500,1008709,03/20/2023,2022
W03,Civil Servants/Public Officials,991185,0,991185,03/20/2023,2022
B12,Electronics Mfg & Equip,855803,118000,973803,03/20/2023,2022
