industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1248414,0,1248414,03/20/2023,2022
Q01,Republican/Conservative,727605,21126,748731,03/20/2023,2022
F10,Real Estate,207151,0,207151,03/20/2023,2022
F07,Securities & Investment,134028,0,134028,03/20/2023,2022
E01,Oil & Gas,91014,6000,97014,03/20/2023,2022
Q03,Leadership PACs,0,88900,88900,03/20/2023,2022
K01,Lawyers/Law Firms,80805,0,80805,03/20/2023,2022
Q13,Gun Rights,60198,8000,68198,03/20/2023,2022
A06,Livestock,59356,0,59356,03/20/2023,2022
H01,Health Professionals,50143,0,50143,03/20/2023,2022
