industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q01,Republican/Conservative,145255,3500,148755,03/20/2023,2022
W06,Retired,107927,0,107927,03/20/2023,2022
F10,Real Estate,18342,47000,65342,03/20/2023,2022
E01,Oil & Gas,9640,49500,59140,03/20/2023,2022
F09,Insurance,9200,37500,46700,03/20/2023,2022
Q03,Leadership PACs,0,45000,45000,03/20/2023,2022
Q05,Pro-Israel,36700,2100,38800,03/20/2023,2022
M01,Air Transport,1312,35000,36312,03/20/2023,2022
K02,Lobbyists,29800,4500,34300,03/20/2023,2022
H01,Health Professionals,10047,22500,32547,03/20/2023,2022
