industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,134619,0,134619,03/20/2023,2022
W04,Education,56090,0,56090,03/20/2023,2022
K01,Lawyers/Law Firms,52084,500,52584,03/20/2023,2022
F07,Securities & Investment,40343,0,40343,03/20/2023,2022
F10,Real Estate,33776,0,33776,03/20/2023,2022
Q02,Democratic/Liberal,13626,15000,28626,03/20/2023,2022
H01,Health Professionals,26644,0,26644,03/20/2023,2022
P02,Industrial Unions,20,25000,25020,03/20/2023,2022
P04,Public Sector Unions,347,23500,23847,03/20/2023,2022
W02,Non-Profit Institutions,20389,0,20389,03/20/2023,2022
