industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,244768,16000,260768,03/20/2023,2022
W06,Retired,125776,0,125776,03/20/2023,2022
W04,Education,72653,0,72653,03/20/2023,2022
H01,Health Professionals,38282,13000,51282,03/20/2023,2022
K01,Lawyers/Law Firms,39425,6500,45925,03/20/2023,2022
F10,Real Estate,25480,11500,36980,03/20/2023,2022
F13,Misc Finance,35569,0,35569,03/20/2023,2022
W02,Non-Profit Institutions,33300,0,33300,03/20/2023,2022
Q02,Democratic/Liberal,20866,11000,31866,03/20/2023,2022
F09,Insurance,14216,17000,31216,03/20/2023,2022
