industry_code,industry_name,indivs,pacs,total,last_updated,cycle
E01,Oil & Gas,43450,85500,128950,03/20/2023,2022
Q09,Human Rights,113300,8500,121800,03/20/2023,2022
H01,Health Professionals,22729,93400,116129,03/20/2023,2022
K02,Lobbyists,103200,0,103200,03/20/2023,2022
W06,Retired,83845,0,83845,03/20/2023,2022
Q03,Leadership PACs,0,71900,71900,03/20/2023,2022
N07,Casinos/Gambling,68850,1000,69850,03/20/2023,2022
K01,Lawyers/Law Firms,30581,33500,64081,03/20/2023,2022
M01,Air Transport,7050,50400,57450,03/20/2023,2022
H02,Hospitals/Nursing Homes,41100,15500,56600,03/20/2023,2022
