industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,103428,0,103428,03/20/2023,2022
F07,Securities & Investment,58800,0,58800,03/20/2023,2022
F10,Real Estate,44250,6000,50250,03/20/2023,2022
K01,Lawyers/Law Firms,43075,6500,49575,03/20/2023,2022
Q02,Democratic/Liberal,10600,31500,42100,03/20/2023,2022
P01,Building Trade Unions,0,36000,36000,03/20/2023,2022
P04,Public Sector Unions,0,34500,34500,03/20/2023,2022
W02,Non-Profit Institutions,28700,0,28700,03/20/2023,2022
Q05,Pro-Israel,22550,4000,26550,03/20/2023,2022
W04,Education,19140,0,19140,03/20/2023,2022
