industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,507679,0,507679,03/20/2023,2022
F07,Securities & Investment,419409,0,419409,03/20/2023,2022
F10,Real Estate,274719,5000,279719,03/20/2023,2022
Q03,Leadership PACs,24400,224900,249300,03/20/2023,2022
K01,Lawyers/Law Firms,211737,6000,217737,03/20/2023,2022
W04,Education,160010,0,160010,03/20/2023,2022
N05,Business Services,130247,0,130247,03/20/2023,2022
H01,Health Professionals,109578,10000,119578,03/20/2023,2022
Q02,Democratic/Liberal,59283,54607,113890,03/20/2023,2022
W02,Non-Profit Institutions,98400,0,98400,03/20/2023,2022
