industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1338229,0,1338229,03/20/2023,2022
F07,Securities & Investment,801830,0,801830,03/20/2023,2022
K01,Lawyers/Law Firms,445784,14000,459784,03/20/2023,2022
W04,Education,405692,0,405692,03/20/2023,2022
Q02,Democratic/Liberal,324550,62047,386597,03/20/2023,2022
Q03,Leadership PACs,56610,251700,308310,03/20/2023,2022
F10,Real Estate,292683,8500,301183,03/20/2023,2022
N05,Business Services,243961,0,243961,03/20/2023,2022
W02,Non-Profit Institutions,202888,0,202888,03/20/2023,2022
H01,Health Professionals,172987,23250,196237,03/20/2023,2022
