industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1448006,0,1448006,03/20/2023,2022
F10,Real Estate,337503,5000,342503,03/20/2023,2022
F07,Securities & Investment,284846,0,284846,03/20/2023,2022
Q03,Leadership PACs,0,213800,213800,03/20/2023,2022
Q01,Republican/Conservative,73730,36650,110380,03/20/2023,2022
N15,Misc Manufacturing & Distributing,96825,0,96825,03/20/2023,2022
H01,Health Professionals,75730,15000,90730,03/20/2023,2022
F09,Insurance,57987,15500,73487,03/20/2023,2022
M02,Automotive,56304,2500,58804,03/20/2023,2022
C05,Building Materials & Equipment,46989,7000,53989,03/20/2023,2022
