industry_code,industry_name,indivs,pacs,total,last_updated,cycle
D03,Misc Defense,16500,44550,61050,03/20/2023,2022
Q05,Pro-Israel,31000,16000,47000,03/20/2023,2022
Q03,Leadership PACs,0,31500,31500,03/20/2023,2022
D02,Defense Electronics,0,30500,30500,03/20/2023,2022
D01,Defense Aerospace,8300,17500,25800,03/20/2023,2022
A01,Crop Production & Basic Processing,0,22500,22500,03/20/2023,2022
W06,Retired,22500,0,22500,03/20/2023,2022
F10,Real Estate,15700,1000,16700,03/20/2023,2022
M01,Air Transport,2027,14500,16527,03/20/2023,2022
K01,Lawyers/Law Firms,4500,11500,16000,03/20/2023,2022
