industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,736734,0,736734,03/20/2023,2022
F07,Securities & Investment,426325,0,426325,03/20/2023,2022
Q03,Leadership PACs,0,268200,268200,03/20/2023,2022
F10,Real Estate,247434,5000,252434,03/20/2023,2022
K01,Lawyers/Law Firms,171992,2500,174492,03/20/2023,2022
H01,Health Professionals,115248,16250,131498,03/20/2023,2022
K02,Lobbyists,81688,1000,82688,03/20/2023,2022
Q01,Republican/Conservative,40499,41819,82318,03/20/2023,2022
H04,Pharmaceuticals/Health Products,76541,5000,81541,03/20/2023,2022
Q05,Pro-Israel,53150,8500,61650,03/20/2023,2022
