industry_code,industry_name,indivs,pacs,total,last_updated,cycle
D03,Misc Defense,170550,27100,197650,03/20/2023,2022
W06,Retired,189250,0,189250,03/20/2023,2022
F10,Real Estate,92200,10000,102200,03/20/2023,2022
Q03,Leadership PACs,0,79000,79000,03/20/2023,2022
K01,Lawyers/Law Firms,52150,24000,76150,03/20/2023,2022
H01,Health Professionals,48048,2000,50048,03/20/2023,2022
C05,Building Materials & Equipment,21550,24000,45550,03/20/2023,2022
C02,Home Builders,33050,10000,43050,03/20/2023,2022
F03,Commercial Banks,25749,9500,35249,03/20/2023,2022
C01,General Contractors,21500,5000,26500,03/20/2023,2022
