industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,670771,0,670771,03/20/2023,2022
Q01,Republican/Conservative,186166,49700,235866,03/20/2023,2022
F10,Real Estate,170728,0,170728,03/20/2023,2022
Q03,Leadership PACs,0,128200,128200,03/20/2023,2022
F07,Securities & Investment,107145,0,107145,03/20/2023,2022
Q16,Candidate Committees,0,39500,39500,03/20/2023,2022
E01,Oil & Gas,33927,5000,38927,03/20/2023,2022
H01,Health Professionals,36770,0,36770,03/20/2023,2022
M02,Automotive,30397,0,30397,03/20/2023,2022
H04,Pharmaceuticals/Health Products,27339,0,27339,03/20/2023,2022
