industry_code,industry_name,indivs,pacs,total,last_updated,cycle
A01,Crop Production & Basic Processing,25350,54500,79850,03/20/2023,2022
D03,Misc Defense,11000,56500,67500,03/20/2023,2022
K02,Lobbyists,49945,0,49945,03/20/2023,2022
D01,Defense Aerospace,0,44000,44000,03/20/2023,2022
Q03,Leadership PACs,0,39500,39500,03/20/2023,2022
M02,Automotive,29700,9000,38700,03/20/2023,2022
F03,Commercial Banks,4450,28000,32450,03/20/2023,2022
A07,Agricultural Services/Products,600,29500,30100,03/20/2023,2022
C05,Building Materials & Equipment,23300,6000,29300,03/20/2023,2022
K01,Lawyers/Law Firms,13000,13500,26500,03/20/2023,2022
