industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,334717,0,334717,03/20/2023,2022
Q03,Leadership PACs,28600,122101,150701,03/20/2023,2022
F10,Real Estate,129573,1300,130873,03/20/2023,2022
K01,Lawyers/Law Firms,106414,7500,113914,03/20/2023,2022
Q02,Democratic/Liberal,61830,37000,98830,03/20/2023,2022
W04,Education,91449,0,91449,03/20/2023,2022
F07,Securities & Investment,65319,0,65319,03/20/2023,2022
H01,Health Professionals,56848,0,56848,03/20/2023,2022
W02,Non-Profit Institutions,53445,1000,54445,03/20/2023,2022
P01,Building Trade Unions,3025,44500,47525,03/20/2023,2022
