industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1328416,0,1328416,03/20/2023,2022
F07,Securities & Investment,993404,25500,1018904,03/20/2023,2022
Q03,Leadership PACs,23567,493554,517121,03/20/2023,2022
K01,Lawyers/Law Firms,270946,105375,376321,03/20/2023,2022
E01,Oil & Gas,262197,113300,375497,03/20/2023,2022
F10,Real Estate,337114,21000,358114,03/20/2023,2022
M01,Air Transport,75179,147500,222679,03/20/2023,2022
K02,Lobbyists,215285,2152,217437,03/20/2023,2022
E11,Fisheries & Wildlife,147167,55200,202367,03/20/2023,2022
M05,Sea Transport,84802,90000,174802,03/20/2023,2022
