industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,190044,0,190044,03/20/2023,2022
Q03,Leadership PACs,0,76800,76800,03/20/2023,2022
F10,Real Estate,51067,17000,68067,03/20/2023,2022
Q01,Republican/Conservative,63002,4500,67502,03/20/2023,2022
H01,Health Professionals,28765,38000,66765,03/20/2023,2022
M02,Automotive,34161,26000,60161,03/20/2023,2022
E08,Electric Utilities,0,52500,52500,03/20/2023,2022
D03,Misc Defense,16700,33500,50200,03/20/2023,2022
P03,Transportation Unions,0,47500,47500,03/20/2023,2022
F07,Securities & Investment,41968,5000,46968,03/20/2023,2022
