industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1203828,0,1203828,03/20/2023,2022
F07,Securities & Investment,491164,1500,492664,03/20/2023,2022
K01,Lawyers/Law Firms,434625,16000,450625,03/20/2023,2022
Q02,Democratic/Liberal,316250,111490,427740,03/20/2023,2022
Q03,Leadership PACs,53455,331449,384904,03/20/2023,2022
F10,Real Estate,295896,26500,322396,03/20/2023,2022
Q08,Women's Issues,197491,38000,235491,03/20/2023,2022
H01,Health Professionals,155377,35750,191127,03/20/2023,2022
W04,Education,184120,0,184120,03/20/2023,2022
W02,Non-Profit Institutions,161810,1000,162810,03/20/2023,2022
