industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,754279,0,754279,03/20/2023,2022
Q03,Leadership PACs,49935,398902,448837,03/20/2023,2022
F07,Securities & Investment,408601,4500,413101,03/20/2023,2022
K01,Lawyers/Law Firms,339791,27250,367041,03/20/2023,2022
Q02,Democratic/Liberal,291864,64522,356386,03/20/2023,2022
W04,Education,302858,0,302858,03/20/2023,2022
H01,Health Professionals,111510,86000,197510,03/20/2023,2022
F10,Real Estate,180373,10000,190373,03/20/2023,2022
Q08,Women's Issues,123459,35500,158959,03/20/2023,2022
Q16,Candidate Committees,0,151401,151401,03/20/2023,2022
