industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,167010,0,167010,03/20/2023,2022
Q01,Republican/Conservative,99143,6901,106044,03/20/2023,2022
F10,Real Estate,28145,11000,39145,03/20/2023,2022
F07,Securities & Investment,32968,0,32968,03/20/2023,2022
Q03,Leadership PACs,0,30500,30500,03/20/2023,2022
B12,Electronics Mfg & Equip,15775,5000,20775,03/20/2023,2022
H01,Health Professionals,18745,2000,20745,03/20/2023,2022
M02,Automotive,7825,12000,19825,03/20/2023,2022
M04,Railroads,0,19000,19000,03/20/2023,2022
K01,Lawyers/Law Firms,12890,5500,18390,03/20/2023,2022
