industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q01,Republican/Conservative,111083,17000,128083,03/20/2023,2022
W06,Retired,90848,0,90848,03/20/2023,2022
Q03,Leadership PACs,0,81500,81500,03/20/2023,2022
E01,Oil & Gas,9700,70000,79700,03/20/2023,2022
E08,Electric Utilities,1550,69500,71050,03/20/2023,2022
K02,Lobbyists,53500,0,53500,03/20/2023,2022
M02,Automotive,9700,32500,42200,03/20/2023,2022
H04,Pharmaceuticals/Health Products,14900,21500,36400,03/20/2023,2022
H03,Health Services/HMOs,18152,14500,32652,03/20/2023,2022
F10,Real Estate,15124,17500,32624,03/20/2023,2022
