industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q05,Pro-Israel,409055,17400,426455,03/20/2023,2022
W06,Retired,105775,0,105775,03/20/2023,2022
Q03,Leadership PACs,0,51500,51500,03/20/2023,2022
W04,Education,37835,0,37835,03/20/2023,2022
Q02,Democratic/Liberal,4850,22759,27609,03/20/2023,2022
H01,Health Professionals,16599,9500,26099,03/20/2023,2022
F10,Real Estate,15245,7500,22745,03/20/2023,2022
Q16,Candidate Committees,0,21779,21779,03/20/2023,2022
W03,Civil Servants/Public Officials,18630,0,18630,03/20/2023,2022
W02,Non-Profit Institutions,17325,1000,18325,03/20/2023,2022
