industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,1221769,71500,1293269,03/20/2023,2022
F07,Securities & Investment,632819,28000,660819,03/20/2023,2022
W06,Retired,518936,0,518936,03/20/2023,2022
Q03,Leadership PACs,0,494300,494300,03/20/2023,2022
F10,Real Estate,450088,33500,483588,03/20/2023,2022
B02,TV/Movies/Music,386631,64500,451131,03/20/2023,2022
K02,Lobbyists,370533,8629,379162,03/20/2023,2022
Q02,Democratic/Liberal,297845,39950,337795,03/20/2023,2022
N05,Business Services,300582,3000,303582,03/20/2023,2022
Q09,Human Rights,186832,33312,220144,03/20/2023,2022
