industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,670387,0,670387,03/20/2023,2022
Q02,Democratic/Liberal,271037,39500,310537,03/20/2023,2022
K01,Lawyers/Law Firms,286751,19500,306251,03/20/2023,2022
F07,Securities & Investment,206272,1000,207272,03/20/2023,2022
Q03,Leadership PACs,10385,157116,167501,03/20/2023,2022
F10,Real Estate,136743,11000,147743,03/20/2023,2022
W04,Education,144141,0,144141,03/20/2023,2022
H01,Health Professionals,126119,16500,142619,03/20/2023,2022
B02,TV/Movies/Music,124193,2000,126193,03/20/2023,2022
Q08,Women's Issues,81709,31500,113209,03/20/2023,2022
