industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1007826,0,1007826,03/20/2023,2022
F07,Securities & Investment,209243,5000,214243,03/20/2023,2022
K01,Lawyers/Law Firms,192307,16500,208807,03/20/2023,2022
W04,Education,187886,0,187886,03/20/2023,2022
Q03,Leadership PACs,16950,130294,147244,03/20/2023,2022
H01,Health Professionals,125854,11000,136854,03/20/2023,2022
F10,Real Estate,123533,4800,128333,03/20/2023,2022
W03,Civil Servants/Public Officials,94727,0,94727,03/20/2023,2022
N07,Casinos/Gambling,90140,2500,92640,03/20/2023,2022
N05,Business Services,86854,0,86854,03/20/2023,2022
