industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,484908,0,484908,03/20/2023,2022
K01,Lawyers/Law Firms,299698,23000,322698,03/20/2023,2022
F07,Securities & Investment,201537,0,201537,03/20/2023,2022
F10,Real Estate,156391,15000,171391,03/20/2023,2022
H01,Health Professionals,77638,29500,107138,03/20/2023,2022
Q03,Leadership PACs,7385,92166,99551,03/20/2023,2022
Q02,Democratic/Liberal,44643,38000,82643,03/20/2023,2022
Q05,Pro-Israel,62237,12000,74237,03/20/2023,2022
W04,Education,69033,0,69033,03/20/2023,2022
P04,Public Sector Unions,0,59500,59500,03/20/2023,2022
