industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,12950,89500,102450,03/20/2023,2022
F09,Insurance,13100,84400,97500,03/20/2023,2022
F10,Real Estate,33613,54500,88113,03/20/2023,2022
F07,Securities & Investment,18000,54250,72250,03/20/2023,2022
F13,Misc Finance,25050,37500,62550,03/20/2023,2022
P01,Building Trade Unions,0,61000,61000,03/20/2023,2022
P04,Public Sector Unions,0,47500,47500,03/20/2023,2022
K01,Lawyers/Law Firms,28035,15500,43535,03/20/2023,2022
C01,General Contractors,37700,5000,42700,03/20/2023,2022
P03,Transportation Unions,0,41500,41500,03/20/2023,2022
