industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,145575,0,145575,03/20/2023,2022
Q01,Republican/Conservative,64934,11000,75934,03/20/2023,2022
H01,Health Professionals,36975,36500,73475,03/20/2023,2022
F10,Real Estate,45800,22500,68300,03/20/2023,2022
D02,Defense Electronics,26000,21000,47000,03/20/2023,2022
M01,Air Transport,0,30900,30900,03/20/2023,2022
F03,Commercial Banks,2550,24000,26550,03/20/2023,2022
Q03,Leadership PACs,0,25275,25275,03/20/2023,2022
F09,Insurance,7400,15500,22900,03/20/2023,2022
K01,Lawyers/Law Firms,11100,8000,19100,03/20/2023,2022
