industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F10,Real Estate,144074,5000,149074,03/20/2023,2022
Q05,Pro-Israel,60800,14900,75700,03/20/2023,2022
W06,Retired,68479,0,68479,03/20/2023,2022
P01,Building Trade Unions,200,58500,58700,03/20/2023,2022
Q03,Leadership PACs,1000,55000,56000,03/20/2023,2022
N05,Business Services,49873,1000,50873,03/20/2023,2022
Q09,Human Rights,2649,40012,42661,03/20/2023,2022
K01,Lawyers/Law Firms,32140,5000,37140,03/20/2023,2022
P05,Misc Unions,350,36000,36350,03/20/2023,2022
B02,TV/Movies/Music,33370,0,33370,03/20/2023,2022
