industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,870154,0,870154,03/20/2023,2022
F10,Real Estate,187825,7500,195325,03/20/2023,2022
E01,Oil & Gas,89308,42400,131708,03/20/2023,2022
F07,Securities & Investment,108537,0,108537,03/20/2023,2022
H01,Health Professionals,62794,9500,72294,03/20/2023,2022
Q03,Leadership PACs,0,67500,67500,03/20/2023,2022
C01,General Contractors,50714,3000,53714,03/20/2023,2022
F09,Insurance,33437,12000,45437,03/20/2023,2022
K01,Lawyers/Law Firms,36914,0,36914,03/20/2023,2022
N15,Misc Manufacturing & Distributing,33268,0,33268,03/20/2023,2022
