industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,2099894,206400,2306294,03/20/2023,2022
K01,Lawyers/Law Firms,1511049,132724,1643773,03/20/2023,2022
W06,Retired,1556002,0,1556002,03/20/2023,2022
F10,Real Estate,1311640,127000,1438640,03/20/2023,2022
K02,Lobbyists,580108,9550,589658,03/20/2023,2022
B12,Electronics Mfg & Equip,344882,221200,566082,03/20/2023,2022
F09,Insurance,238796,309850,548646,03/20/2023,2022
Q02,Democratic/Liberal,542397,500,542897,03/20/2023,2022
Q03,Leadership PACs,5000,409100,414100,03/20/2023,2022
F03,Commercial Banks,199449,211900,411349,03/20/2023,2022
