industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1826447,0,1826447,03/20/2023,2022
Q01,Republican/Conservative,1384909,19450,1404359,03/20/2023,2022
F10,Real Estate,146848,5000,151848,03/20/2023,2022
F07,Securities & Investment,103021,0,103021,03/20/2023,2022
H01,Health Professionals,87486,6000,93486,03/20/2023,2022
N15,Misc Manufacturing & Distributing,59880,3900,63780,03/20/2023,2022
C03,Special Trade Contractors,50800,0,50800,03/20/2023,2022
Q13,Gun Rights,31752,16300,48052,03/20/2023,2022
B02,TV/Movies/Music,17234,25000,42234,03/20/2023,2022
F09,Insurance,35662,5000,40662,03/20/2023,2022
