industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q01,Republican/Conservative,175549,11500,187049,03/20/2023,2022
W06,Retired,85984,0,85984,03/20/2023,2022
F10,Real Estate,38290,5000,43290,03/20/2023,2022
H01,Health Professionals,34400,4500,38900,03/20/2023,2022
Q03,Leadership PACs,0,38400,38400,03/20/2023,2022
F07,Securities & Investment,36911,0,36911,03/20/2023,2022
C01,General Contractors,24500,9500,34000,03/20/2023,2022
K01,Lawyers/Law Firms,25834,2500,28334,03/20/2023,2022
M02,Automotive,10800,7500,18300,03/20/2023,2022
F03,Commercial Banks,12700,5000,17700,03/20/2023,2022
