industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,420236,0,420236,03/20/2023,2022
Q02,Democratic/Liberal,154828,67550,222378,03/20/2023,2022
Q03,Leadership PACs,34000,183900,217900,03/20/2023,2022
F07,Securities & Investment,208579,0,208579,03/20/2023,2022
K01,Lawyers/Law Firms,168117,11000,179117,03/20/2023,2022
W04,Education,119053,0,119053,03/20/2023,2022
Q05,Pro-Israel,91919,3809,95728,03/20/2023,2022
F10,Real Estate,81095,6300,87395,03/20/2023,2022
Q08,Women's Issues,40903,37460,78363,03/20/2023,2022
Q16,Candidate Committees,0,76177,76177,03/20/2023,2022
