industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,130390,135000,265390,03/20/2023,2022
F09,Insurance,6055,172500,178555,03/20/2023,2022
F03,Commercial Banks,12250,118500,130750,03/20/2023,2022
W06,Retired,100663,0,100663,03/20/2023,2022
F10,Real Estate,32935,66500,99435,03/20/2023,2022
F11,Accountants,2900,48500,51400,03/20/2023,2022
K01,Lawyers/Law Firms,28975,18000,46975,03/20/2023,2022
Q05,Pro-Israel,31400,9900,41300,03/20/2023,2022
F13,Misc Finance,2500,26500,29000,03/20/2023,2022
F06,Finance/Credit Companies,500,27500,28000,03/20/2023,2022
