industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,80240,37500,117740,03/20/2023,2022
F09,Insurance,6800,91500,98300,03/20/2023,2022
F10,Real Estate,31400,44000,75400,03/20/2023,2022
Q05,Pro-Israel,56500,12400,68900,03/20/2023,2022
F11,Accountants,0,43500,43500,03/20/2023,2022
F03,Commercial Banks,0,35000,35000,03/20/2023,2022
P01,Building Trade Unions,0,32500,32500,03/20/2023,2022
P04,Public Sector Unions,0,30500,30500,03/20/2023,2022
A01,Crop Production & Basic Processing,0,19500,19500,03/20/2023,2022
N07,Casinos/Gambling,19500,0,19500,03/20/2023,2022
