industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,233454,0,233454,03/20/2023,2022
Q01,Republican/Conservative,209106,17500,226606,03/20/2023,2022
F07,Securities & Investment,114112,5000,119112,03/20/2023,2022
F10,Real Estate,110864,6000,116864,03/20/2023,2022
Q03,Leadership PACs,0,63800,63800,03/20/2023,2022
N07,Casinos/Gambling,50624,0,50624,03/20/2023,2022
Q05,Pro-Israel,31330,7900,39230,03/20/2023,2022
C01,General Contractors,30950,2500,33450,03/20/2023,2022
W02,Non-Profit Institutions,30631,0,30631,03/20/2023,2022
B12,Electronics Mfg & Equip,4711,25000,29711,03/20/2023,2022
