industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F10,Real Estate,119861,14000,133861,03/20/2023,2022
Q03,Leadership PACs,0,105640,105640,03/20/2023,2022
Q10,Misc Issues,74800,5095,79895,03/20/2023,2022
W06,Retired,70200,0,70200,03/20/2023,2022
F07,Securities & Investment,51150,13500,64650,03/20/2023,2022
K02,Lobbyists,55522,0,55522,03/20/2023,2022
F09,Insurance,5800,49500,55300,03/20/2023,2022
M01,Air Transport,6800,45000,51800,03/20/2023,2022
F03,Commercial Banks,27600,19500,47100,03/20/2023,2022
H04,Pharmaceuticals/Health Products,20750,22000,42750,03/20/2023,2022
