industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,145047,145047,03/20/2023,2022
K02,Lobbyists,64450,947,65397,03/20/2023,2022
K01,Lawyers/Law Firms,39920,16650,56570,03/20/2023,2022
H01,Health Professionals,22500,29000,51500,03/20/2023,2022
E01,Oil & Gas,18700,26500,45200,03/20/2023,2022
A01,Crop Production & Basic Processing,5390,37500,42890,03/20/2023,2022
Q16,Candidate Committees,0,37000,37000,03/20/2023,2022
A07,Agricultural Services/Products,500,35500,36000,03/20/2023,2022
E08,Electric Utilities,0,33500,33500,03/20/2023,2022
F03,Commercial Banks,9700,23500,33200,03/20/2023,2022
