industry_code,industry_name,indivs,pacs,total,last_updated,cycle
D03,Misc Defense,47497,60600,108097,03/20/2023,2022
W06,Retired,67249,0,67249,03/20/2023,2022
K01,Lawyers/Law Firms,21676,45000,66676,03/20/2023,2022
Q05,Pro-Israel,52750,9900,62650,03/20/2023,2022
N15,Misc Manufacturing & Distributing,36714,18500,55214,03/20/2023,2022
A01,Crop Production & Basic Processing,5676,44500,50176,03/20/2023,2022
F09,Insurance,12470,33500,45970,03/20/2023,2022
D01,Defense Aerospace,20656,25000,45656,03/20/2023,2022
F10,Real Estate,32213,12500,44713,03/20/2023,2022
K02,Lobbyists,43100,0,43100,03/20/2023,2022
