industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,775605,77095,852700,03/20/2023,2022
W06,Retired,698521,0,698521,03/20/2023,2022
F07,Securities & Investment,472385,9000,481385,03/20/2023,2022
Q03,Leadership PACs,0,375270,375270,03/20/2023,2022
F10,Real Estate,272473,18400,290873,03/20/2023,2022
K02,Lobbyists,244137,5070,249207,03/20/2023,2022
Q11,Environment,223128,21292,244420,03/20/2023,2022
B02,TV/Movies/Music,185629,43500,229129,03/20/2023,2022
H01,Health Professionals,138999,55700,194699,03/20/2023,2022
Q02,Democratic/Liberal,178889,6060,184949,03/20/2023,2022
