industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,200174,0,200174,03/20/2023,2022
W04,Education,74828,0,74828,03/20/2023,2022
H01,Health Professionals,50757,0,50757,03/20/2023,2022
Q02,Democratic/Liberal,20037,29475,49512,03/20/2023,2022
W02,Non-Profit Institutions,47520,0,47520,03/20/2023,2022
K01,Lawyers/Law Firms,41923,0,41923,03/20/2023,2022
F07,Securities & Investment,40995,0,40995,03/20/2023,2022
B02,TV/Movies/Music,36855,2500,39355,03/20/2023,2022
Q03,Leadership PACs,0,37781,37781,03/20/2023,2022
N05,Business Services,27832,0,27832,03/20/2023,2022
