industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,4478662,0,4478662,03/20/2023,2022
W04,Education,1940674,0,1940674,03/20/2023,2022
Q02,Democratic/Liberal,1570284,12355,1582639,03/20/2023,2022
K01,Lawyers/Law Firms,1305821,9000,1314821,03/20/2023,2022
Q08,Women's Issues,1115546,13005,1128551,03/20/2023,2022
H01,Health Professionals,719667,1000,720667,03/20/2023,2022
B02,TV/Movies/Music,570127,0,570127,03/20/2023,2022
F07,Securities & Investment,537395,0,537395,03/20/2023,2022
W03,Civil Servants/Public Officials,465422,0,465422,03/20/2023,2022
F10,Real Estate,437861,0,437861,03/20/2023,2022
