industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,129145,79900,209045,03/20/2023,2022
F09,Insurance,9150,153500,162650,03/20/2023,2022
F07,Securities & Investment,103757,51500,155257,03/20/2023,2022
E08,Electric Utilities,3000,147000,150000,03/20/2023,2022
K02,Lobbyists,108180,5000,113180,03/20/2023,2022
W06,Retired,106780,0,106780,03/20/2023,2022
H01,Health Professionals,21602,84500,106102,03/20/2023,2022
Q05,Pro-Israel,83100,20900,104000,03/20/2023,2022
H04,Pharmaceuticals/Health Products,21100,79000,100100,03/20/2023,2022
F10,Real Estate,51188,48500,99688,03/20/2023,2022
