industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,307242,192900,500142,03/20/2023,2022
F09,Insurance,35453,261500,296953,03/20/2023,2022
W06,Retired,275361,0,275361,03/20/2023,2022
F10,Real Estate,153523,101500,255023,03/20/2023,2022
F03,Commercial Banks,43490,164500,207990,03/20/2023,2022
Q03,Leadership PACs,0,125200,125200,03/20/2023,2022
H01,Health Professionals,61531,52000,113531,03/20/2023,2022
K01,Lawyers/Law Firms,74122,16000,90122,03/20/2023,2022
F13,Misc Finance,32205,55800,88005,03/20/2023,2022
F06,Finance/Credit Companies,21505,55500,77005,03/20/2023,2022
